# Samples Generated by Stan
# stan_version_major=2
# stan_version_minor=6
# stan_version_patch=0
# init=user
# seed=42
# chain_id=1
# iter=300
# warmup=150
# save_warmup=1
# thin=1
# refresh=-1
# stepsize=1
# stepsize_jitter=0
# adapt_engaged=1
# adapt_gamma=0.05
# adapt_delta=0.8
# adapt_kappa=0.75
# adapt_t0=10
# max_treedepth=10
# sampler_t=NUTS(diag_e)
# sample_file=sampfile1.csv
# append_samples=0
#
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,n_divergent__,L_t.1,L_t.2,L_t.3,L_t.4,L_t.5,L_t.6,L_t.7,L_t.8,L_t.9,L_t.10,L_t.11,L_t.12,L_t.13,L_t.14,L_t.15,L_t.16,L_t.17,L_t.18,L_t.19,L_t.20,L_t.21,L_t.22,L_t.23,L_t.24,L_d.1,L_d.2,L_d.3,psi.1,psi.2,psi.3,psi.4,psi.5,psi.6,psi.7,psi.8,psi.9,psi.10,mu_psi,sigma_psi,mu_lt,sigma_lt,L.1.1,L.2.1,L.3.1,L.4.1,L.5.1,L.6.1,L.7.1,L.8.1,L.9.1,L.10.1,L.1.2,L.2.2,L.3.2,L.4.2,L.5.2,L.6.2,L.7.2,L.8.2,L.9.2,L.10.2,L.1.3,L.2.3,L.3.3,L.4.3,L.5.3,L.6.3,L.7.3,L.8.3,L.9.3,L.10.3,Q.1.1,Q.2.1,Q.3.1,Q.4.1,Q.5.1,Q.6.1,Q.7.1,Q.8.1,Q.9.1,Q.10.1,Q.1.2,Q.2.2,Q.3.2,Q.4.2,Q.5.2,Q.6.2,Q.7.2,Q.8.2,Q.9.2,Q.10.2,Q.1.3,Q.2.3,Q.3.3,Q.4.3,Q.5.3,Q.6.3,Q.7.3,Q.8.3,Q.9.3,Q.10.3,Q.1.4,Q.2.4,Q.3.4,Q.4.4,Q.5.4,Q.6.4,Q.7.4,Q.8.4,Q.9.4,Q.10.4,Q.1.5,Q.2.5,Q.3.5,Q.4.5,Q.5.5,Q.6.5,Q.7.5,Q.8.5,Q.9.5,Q.10.5,Q.1.6,Q.2.6,Q.3.6,Q.4.6,Q.5.6,Q.6.6,Q.7.6,Q.8.6,Q.9.6,Q.10.6,Q.1.7,Q.2.7,Q.3.7,Q.4.7,Q.5.7,Q.6.7,Q.7.7,Q.8.7,Q.9.7,Q.10.7,Q.1.8,Q.2.8,Q.3.8,Q.4.8,Q.5.8,Q.6.8,Q.7.8,Q.8.8,Q.9.8,Q.10.8,Q.1.9,Q.2.9,Q.3.9,Q.4.9,Q.5.9,Q.6.9,Q.7.9,Q.8.9,Q.9.9,Q.10.9,Q.1.10,Q.2.10,Q.3.10,Q.4.10,Q.5.10,Q.6.10,Q.7.10,Q.8.10,Q.9.10,Q.10.10
-781.993,0.957258,0.0198302,4,15,0,-0.769006,-0.579917,-0.726867,0.241527,-0.944499,-0.251998,-0.29573,-0.194503,-0.244801,-0.774871,-0.563411,-0.131736,-0.489004,-0.829107,0.256774,-0.902698,-0.920726,0.0449822,0.898642,0.0310564,0.794368,-0.805641,0.120344,0.0790525,0.191756,0.346847,0.499356,1.01267,0.215891,0.195437,0.279095,0.68355,0.191279,0.240176,1.53731,0.259577,0.356147,0.0831115,0.262447,-0.303605,0.486852,0.191756,-0.769006,-0.579917,-0.726867,0.241527,-0.944499,-0.251998,-0.29573,-0.194503,-0.244801,0,0.346847,-0.774871,-0.563411,-0.131736,-0.489004,-0.829107,0.256774,-0.902698,-0.920726,0,0,0.499356,0.0449822,0.898642,0.0310564,0.794368,-0.805641,0.120344,0.0790525,1.04944,-0.147462,-0.111203,-0.139381,0.0463143,-0.181114,-0.0483221,-0.056708,-0.0372971,-0.0469421,-0.147462,0.927565,0.177198,0.363548,-0.231428,0.556716,-0.0937856,0.316479,-0.163525,-0.131097,-0.111203,0.177198,1.38152,0.880556,0.410755,0.942155,1.18526,-0.429769,0.872364,0.894883,-0.139381,0.363548,0.880556,1.12689,-0.0609141,0.963433,0.68603,0.0340477,0.655381,0.700241,0.0463143,-0.231428,0.410755,-0.0609141,1.5668,-0.135795,0.762211,-0.829235,0.180086,0.133206,-0.181114,0.556716,0.942155,0.963433,-0.135795,1.32345,0.668119,0.128733,0.628868,0.683909,-0.0483221,-0.0937856,1.18526,0.68603,0.762211,0.668119,1.62212,-0.778345,0.893045,0.887866,-0.056708,0.316479,-0.429769,0.0340477,-0.829235,0.128733,-0.778345,2.33975,-0.271223,-0.227711,-0.0372971,-0.163525,0.872364,0.655381,0.180086,0.628868,0.893045,-0.271223,1.12675,0.888265,-0.0469421,-0.131097,0.894883,0.700241,0.133206,0.683909,0.887866,-0.227711,0.888265,1.27006
-684.557,0.905977,0.0328186,3,7,0,-0.846607,-0.487355,-0.653226,0.211089,-0.850294,-0.18829,0.0128373,-0.0435755,-0.0850179,-0.608019,-0.508465,0.000772878,-0.432912,-0.627435,-0.0269499,-0.802066,-0.74951,0.158026,0.717663,0.18373,0.560858,-0.171955,0.163149,0.0412224,0.200712,0.337033,0.371736,1.10048,0.213784,0.175948,0.211745,0.34875,0.187033,0.190168,1.30036,0.265817,0.303389,0.0791555,0.245272,-0.166742,0.355016,0.200712,-0.846607,-0.487355,-0.653226,0.211089,-0.850294,-0.18829,0.0128373,-0.0435755,-0.0850179,0,0.337033,-0.608019,-0.508465,0.000772878,-0.432912,-0.627435,-0.0269499,-0.802066,-0.74951,0,0,0.371736,0.158026,0.717663,0.18373,0.560858,-0.171955,0.163149,0.0412224,1.14077,-0.169925,-0.0978182,-0.131111,0.0423681,-0.170665,-0.0377921,0.0025766,-0.00874615,-0.0170642,-0.169925,1.04412,0.207676,0.381656,-0.178449,0.573959,-0.0520591,-0.0199512,-0.233432,-0.180633,-0.0978182,0.207676,0.921338,0.686253,0.163436,0.745913,0.681747,-0.0537923,0.569556,0.512474,-0.131111,0.381656,0.686253,0.921958,-0.024872,0.804589,0.530655,-0.021856,0.462069,0.44315,0.0423681,-0.178449,0.163436,-0.024872,0.908348,-0.0479661,0.362276,-0.120717,0.107268,0.0110582,-0.170665,0.573959,0.745913,0.804589,-0.0479661,1.1312,0.534772,-0.0308418,0.414252,0.404336,-0.0377921,-0.0520591,0.681747,0.530655,0.362276,0.534772,0.933857,-0.0819502,0.602952,0.509397,0.0025766,-0.0199512,-0.0537923,-0.021856,-0.120717,-0.0308418,-0.0819502,1.33082,-0.00699815,0.0120195,-0.00874615,-0.233432,0.569556,0.462069,0.107268,0.414252,0.602952,-0.00699815,0.937643,0.611587,-0.0170642,-0.180633,0.512474,0.44315,0.0110582,0.404336,0.509397,0.0120195,0.611587,0.874082
-680.269,0.142067,0.0466164,5,19,0,-0.864027,-0.698363,-0.793973,0.028017,-0.92228,-0.424896,-0.0329533,-0.206918,-0.229161,-0.59875,-0.395898,-0.112073,-0.319308,-0.640591,-0.00614194,-0.748787,-0.767552,-0.0874471,0.83294,0.00408913,0.428304,-0.0338718,0.0287956,-0.0336099,0.149746,0.474429,0.206494,1.2021,0.186034,0.134906,0.300667,0.235606,0.158509,0.200525,1.132,0.277805,0.283561,0.0717077,0.194221,-0.294572,0.369272,0.149746,-0.864027,-0.698363,-0.793973,0.028017,-0.92228,-0.424896,-0.0329533,-0.206918,-0.229161,0,0.474429,-0.59875,-0.395898,-0.112073,-0.319308,-0.640591,-0.00614194,-0.748787,-0.767552,0,0,0.206494,-0.0874471,0.83294,0.00408913,0.428304,-0.0338718,0.0287956,-0.0336099,1.22452,-0.129385,-0.104577,-0.118894,0.00419545,-0.138108,-0.0636266,-0.00493464,-0.0309852,-0.034316,-0.129385,1.15766,0.31934,0.498188,-0.077378,0.645385,0.0632061,0.0255586,-0.176464,-0.166148,-0.104577,0.31934,1.02376,0.773468,0.219535,0.836117,0.768727,0.0196966,0.598786,0.612669,-0.118894,0.498188,0.773468,1.09544,-0.0507136,0.858321,0.55351,0.0315576,0.458212,0.488758,0.00419545,-0.077378,0.219535,-0.0507136,0.942741,0.0133522,0.41664,-0.0284481,0.102106,0.0516062,-0.138108,0.645385,0.836117,0.858321,0.0133522,1.11108,0.59817,0.0322149,0.430048,0.456299,-0.0636266,0.0632061,0.768727,0.55351,0.41664,0.59817,0.974861,0.00342879,0.579918,0.574661,-0.00493464,0.0255586,0.0196966,0.0315576,-0.0284481,0.0322149,0.00342879,1.13427,0.0104423,0.0134043,-0.0309852,-0.176464,0.598786,0.458212,0.102106,0.430048,0.579918,0.0104423,0.882132,0.621183,-0.034316,-0.166148,0.612669,0.488758,0.0516062,0.456299,0.574661,0.0134043,0.621183,0.926342
-602.049,0.966016,0.00606717,9,511,0,0.158377,0.426641,0.0510172,1.09641,0.0687933,0.661267,0.104763,0.104122,-0.00893392,0.39611,0.552488,-0.194944,0.754423,0.134758,0.0283013,-0.0244626,-0.00657504,0.804,-0.0351745,0.727528,0.780166,0.103352,0.9226,0.786321,1.54656,1.0256,0.938643,0.386666,0.107743,0.213145,0.253812,0.228337,0.192489,0.189974,1.13829,0.259512,0.357961,0.335005,0.172081,0.179188,0.325409,1.54656,0.158377,0.426641,0.0510172,1.09641,0.0687933,0.661267,0.104763,0.104122,-0.00893392,0,1.0256,0.39611,0.552488,-0.194944,0.754423,0.134758,0.0283013,-0.0244626,-0.00657504,0,0,0.938643,0.804,-0.0351745,0.727528,0.780166,0.103352,0.9226,0.786321,2.77852,0.24494,0.659828,0.0789013,1.69567,0.106393,1.02269,0.162022,0.161031,-0.0138169,0.24494,1.18467,0.473819,0.57471,-0.0262869,0.784628,0.242937,0.0456178,-0.00859818,-0.00815826,0.659828,0.473819,1.43312,0.995281,0.357539,1.01107,1.0678,0.152917,0.900724,0.731658,0.0789013,0.57471,0.995281,1.20807,-0.0800487,1.00525,0.735442,0.104076,0.733567,0.628114,1.69567,-0.0262869,0.357539,-0.0800487,1.4697,-0.0972347,0.671309,0.105711,0.0864775,-0.0361719,0.106393,0.784628,1.01107,1.00525,-0.0972347,1.29567,0.714748,0.103749,0.659925,0.566496,1.02269,0.242937,1.0678,0.735442,0.671309,0.714748,1.25407,0.153721,0.785336,0.606667,0.162022,0.0456178,0.152917,0.104076,0.105711,0.103749,0.153721,1.16075,0.105568,0.0801454,0.161031,-0.00859818,0.900724,0.733567,0.0864775,0.659925,0.785336,0.105568,1.12214,0.72469,-0.0138169,-0.00815826,0.731658,0.628114,-0.0361719,0.566496,0.606667,0.0801454,0.72469,0.976385
-572.951,1,0.0106037,5,31,0,0.186542,0.369686,0.0501995,1.09846,0.0467669,0.663861,0.103035,-0.0784361,-0.049093,0.48671,0.547805,0.0489651,0.665408,0.226638,0.019401,-0.0741648,-0.116116,0.77297,-0.0154443,0.814572,0.79913,0.113346,0.804212,0.888824,1.06703,0.935109,0.812447,0.397746,0.124503,0.188803,0.264835,0.237638,0.192557,0.179548,1.12114,0.311187,0.339325,0.344958,0.171986,0.125478,0.340483,1.06703,0.186542,0.369686,0.0501995,1.09846,0.0467669,0.663861,0.103035,-0.0784361,-0.049093,0,0.935109,0.48671,0.547805,0.0489651,0.665408,0.226638,0.019401,-0.0741648,-0.116116,0,0,0.812447,0.77297,-0.0154443,0.814572,0.79913,0.113346,0.804212,0.888824,1.53629,0.199045,0.394464,0.0535642,1.17208,0.0499015,0.708357,0.109941,-0.0836934,-0.0523835,0.199045,1.03373,0.524089,0.521622,0.250697,0.630953,0.335769,0.0373625,-0.0839838,-0.117739,0.394464,0.524089,1.22243,0.913177,0.417369,1.00295,1.00498,0.139621,0.588286,0.647459,0.0535642,0.521622,0.913177,1.16493,0.0700275,0.996502,0.775183,0.103413,0.577066,0.620961,1.17208,0.250697,0.417369,0.0700275,1.44689,0.0713728,0.72798,0.11238,-0.102211,-0.0733394,0.0499015,0.630953,1.00295,0.996502,0.0713728,1.30104,0.832803,0.110057,0.602071,0.644452,0.708357,0.335769,1.00498,0.775183,0.72798,0.832803,1.31023,0.163376,0.573791,0.65138,0.109941,0.0373625,0.139621,0.103413,0.11238,0.110057,0.163376,1.14498,0.0816337,0.0934336,-0.0836934,-0.0839838,0.588286,0.577066,-0.102211,0.602071,0.573791,0.0816337,0.969596,0.727266,-0.0523835,-0.117739,0.647459,0.620961,-0.0733394,0.644452,0.65138,0.0934336,0.727266,1.14523
-544.679,1,0.0205749,3,7,0,-0.0108679,0.226323,-0.0141178,0.786012,-0.0669788,0.460122,0.0697548,0.130772,0.0217339,0.33016,0.451464,-0.0987232,0.586478,0.00741981,-0.000445738,-0.154966,-0.180363,0.675251,0.0709541,0.725706,0.770254,-0.039566,0.84778,0.696103,1.01163,0.995057,0.89803,0.307631,0.122225,0.181329,0.263915,0.248293,0.202168,0.183709,1.0425,0.270876,0.285078,0.319176,0.154697,0.149345,0.35518,1.01163,-0.0108679,0.226323,-0.0141178,0.786012,-0.0669788,0.460122,0.0697548,0.130772,0.0217339,0,0.995057,0.33016,0.451464,-0.0987232,0.586478,0.00741981,-0.000445738,-0.154966,-0.180363,0,0,0.89803,0.675251,0.0709541,0.725706,0.770254,-0.039566,0.84778,0.696103,1.33102,-0.0109943,0.228955,-0.014282,0.795151,-0.0677575,0.465471,0.0705658,0.132293,0.0219866,-0.0109943,1.11248,0.326068,0.449385,-0.106778,0.584307,0.00238256,-0.00120162,-0.155621,-0.179708,0.228955,0.326068,1.14802,0.752256,0.209017,0.830178,0.798297,-0.0198915,0.739766,0.570491,-0.014282,0.449385,0.752256,0.923897,-0.00775491,0.755752,0.516968,-0.027903,0.500656,0.388309,0.795151,-0.106778,0.209017,-0.00775491,0.880888,-0.0590533,0.415581,0.0520648,0.178241,0.0842805,-0.0677575,0.584307,0.830178,0.755752,-0.0590533,1.07726,0.532511,-0.0336468,0.515596,0.397931,0.465471,0.00238256,0.798297,0.516968,0.415581,0.532511,0.988767,0.0016165,0.712027,0.544838,0.0705658,-0.00120162,-0.0198915,-0.027903,0.0520648,-0.0336468,0.0016165,1.04893,-0.0243522,-0.0259456,0.132293,-0.155621,0.739766,0.500656,0.178241,0.515596,0.712027,-0.0243522,1.03072,0.620934,0.0219866,-0.179708,0.570491,0.388309,0.0842805,0.397931,0.544838,-0.0259456,0.620934,0.80264
-538.191,0.698871,0.0397382,3,7,0,-0.0699957,0.196344,-0.151683,0.841054,-0.120422,0.464382,-0.0249342,-0.10314,-0.0619407,0.309871,0.420147,0.00124315,0.558805,0.136105,-0.0647167,-0.222264,-0.207263,0.757618,0.0240686,0.691405,0.712552,-0.0212525,0.747031,0.815291,0.984394,0.916302,0.757642,0.300121,0.126691,0.154233,0.276984,0.275417,0.195567,0.179742,1.01785,0.263058,0.273431,0.319517,0.150357,0.22606,0.388898,0.984394,-0.0699957,0.196344,-0.151683,0.841054,-0.120422,0.464382,-0.0249342,-0.10314,-0.0619407,0,0.916302,0.309871,0.420147,0.00124315,0.558805,0.136105,-0.0647167,-0.222264,-0.207263,0,0,0.757642,0.757618,0.0240686,0.691405,0.712552,-0.0212525,0.747031,0.815291,1.26915,-0.0689034,0.19328,-0.149316,0.827928,-0.118542,0.457135,-0.0245451,-0.101531,-0.0609741,-0.0689034,0.971199,0.270192,0.395599,-0.057731,0.520463,0.0922088,-0.0575547,-0.196442,-0.18558,0.19328,0.270192,0.862825,0.674412,0.183756,0.673351,0.673213,-0.0410513,0.476858,0.541313,-0.149316,0.395599,0.674412,1.0505,-0.108816,0.776867,0.526587,-0.0395097,0.488225,0.539994,0.827928,-0.057731,0.183756,-0.108816,0.983369,-0.0839451,0.40789,-0.0215629,-0.0690429,-0.0327302,-0.118542,0.520463,0.673351,0.776867,-0.0839451,1.00037,0.512797,-0.0478555,0.404719,0.455336,0.457135,0.0922088,0.673213,0.526587,0.40789,0.512797,0.921649,-0.0355308,0.45415,0.523964,-0.0245451,-0.0575547,-0.0410513,-0.0395097,-0.0215629,-0.0478555,-0.0355308,1.02311,0.00107964,-0.00236917,-0.101531,-0.196442,0.476858,0.488225,-0.0690429,0.404719,0.45415,0.00107964,0.881152,0.661504,-0.0609741,-0.18558,0.541313,0.539994,-0.0327302,0.455336,0.523964,-0.00236917,0.661504,0.984926
-539.657,0.850157,0.0303974,4,15,0,0.0726514,0.224,-0.000483785,0.748779,-0.0394834,0.393404,0.126603,-0.10292,-0.130017,0.1934,0.378599,-0.0852634,0.504638,0.0279136,0.0623879,-0.282212,-0.29619,0.862678,0.136569,0.807694,0.895407,0.00454644,0.90511,0.871743,0.912968,0.927976,0.918351,0.281206,0.131116,0.123289,0.258282,0.254869,0.194985,0.200928,1.23107,0.269782,0.27896,0.270737,0.168442,0.0437746,0.372708,0.912968,0.0726514,0.224,-0.000483785,0.748779,-0.0394834,0.393404,0.126603,-0.10292,-0.130017,0,0.927976,0.1934,0.378599,-0.0852634,0.504638,0.0279136,0.0623879,-0.282212,-0.29619,0,0,0.918351,0.862678,0.136569,0.807694,0.895407,0.00454644,0.90511,0.871743,1.11472,0.0663284,0.204505,-0.00044168,0.683611,-0.036047,0.359165,0.115584,-0.0939629,-0.118702,0.0663284,0.997533,0.195744,0.351295,-0.0247225,0.465424,0.0544845,0.0670923,-0.269363,-0.284303,0.204505,0.195744,1.05424,0.865354,0.276654,0.830499,0.915819,0.0446,0.753575,0.714159,-0.00044168,0.351295,0.865354,1.14583,0.085172,0.887855,0.782826,0.0274808,0.674024,0.63996,0.683611,-0.0247225,0.276654,0.085172,0.841459,0.0377142,0.414477,0.090099,0.0706075,0.0469528,-0.036047,0.465424,0.830499,0.887855,0.0377142,1.10357,0.721768,0.0301567,0.5927,0.559766,0.359165,0.0544845,0.915819,0.782826,0.414477,0.721768,1.15823,0.0556184,0.762075,0.721148,0.115584,0.0670923,0.0446,0.0274808,0.090099,0.0301567,0.0556184,1.25101,-0.0265216,-0.0309759,-0.0939629,-0.269363,0.753575,0.674024,0.0706075,0.5927,0.762075,-0.0265216,1.17924,0.885993,-0.118702,-0.284303,0.714159,0.63996,0.0469528,0.559766,0.721148,-0.0309759,0.885993,1.14353
-528.554,0.97164,0.0370149,4,15,0,-0.0898969,0.194122,-0.145323,0.808746,-0.124083,0.369052,0.0686757,-0.0199958,-0.0607142,0.196324,0.318517,0.0100198,0.525762,-0.0196216,-0.00816186,-0.290669,-0.282286,0.829635,-0.0438861,0.852665,0.825899,-0.000326804,0.885618,0.826455,0.944727,0.922513,0.945291,0.256456,0.159236,0.179074,0.24268,0.298483,0.179328,0.198643,1.12533,0.265108,0.333278,0.264439,0.199319,0.113768,0.346667,0.944727,-0.0898969,0.194122,-0.145323,0.808746,-0.124083,0.369052,0.0686757,-0.0199958,-0.0607142,0,0.922513,0.196324,0.318517,0.0100198,0.525762,-0.0196216,-0.00816186,-0.290669,-0.282286,0,0,0.945291,0.829635,-0.0438861,0.852665,0.825899,-0.000326804,0.885618,0.826455,1.14897,-0.084928,0.183392,-0.13729,0.764044,-0.117224,0.348653,0.0648798,-0.0188906,-0.0573584,-0.084928,1.01835,0.16366,0.3069,-0.0634604,0.496178,-0.0512778,-0.0137032,-0.266348,-0.254955,0.183392,0.16366,1.14887,0.818569,0.117477,0.885149,0.848504,0.0114201,0.776219,0.714035,-0.13729,0.3069,0.818569,1.05355,-0.150747,0.892897,0.625314,-0.012851,0.645062,0.604566,0.764044,-0.0634604,0.117477,-0.150747,0.954579,-0.132504,0.262027,0.0554738,-0.0579502,-0.0882007,-0.117224,0.496178,0.885149,0.892897,-0.132504,1.19819,0.648106,-0.0130913,0.604793,0.563807,0.348653,-0.0512778,0.848504,0.625314,0.262027,0.648106,1.01734,0.0252351,0.729755,0.665701,0.0648798,-0.0137032,0.0114201,-0.012851,0.0554738,-0.0130913,0.0252351,1.13011,0.000709746,-0.0021357,-0.0188906,-0.266348,0.776219,0.645062,-0.0579502,0.604793,0.729755,0.000709746,1.13432,0.815189,-0.0573584,-0.254955,0.714035,0.604566,-0.0882007,0.563807,0.665701,-0.0021357,0.815189,1.09968
-528.554,6.62167e-26,0.0648598,1,1,0,-0.0898969,0.194122,-0.145323,0.808746,-0.124083,0.369052,0.0686757,-0.0199958,-0.0607142,0.196324,0.318517,0.0100198,0.525762,-0.0196216,-0.00816186,-0.290669,-0.282286,0.829635,-0.0438861,0.852665,0.825899,-0.000326804,0.885618,0.826455,0.944727,0.922513,0.945291,0.256456,0.159236,0.179074,0.24268,0.298483,0.179328,0.198643,1.12533,0.265108,0.333278,0.264439,0.199319,0.113768,0.346667,0.944727,-0.0898969,0.194122,-0.145323,0.808746,-0.124083,0.369052,0.0686757,-0.0199958,-0.0607142,0,0.922513,0.196324,0.318517,0.0100198,0.525762,-0.0196216,-0.00816186,-0.290669,-0.282286,0,0,0.945291,0.829635,-0.0438861,0.852665,0.825899,-0.000326804,0.885618,0.826455,1.14897,-0.084928,0.183392,-0.13729,0.764044,-0.117224,0.348653,0.0648798,-0.0188906,-0.0573584,-0.084928,1.01835,0.16366,0.3069,-0.0634604,0.496178,-0.0512778,-0.0137032,-0.266348,-0.254955,0.183392,0.16366,1.14887,0.818569,0.117477,0.885149,0.848504,0.0114201,0.776219,0.714035,-0.13729,0.3069,0.818569,1.05355,-0.150747,0.892897,0.625314,-0.012851,0.645062,0.604566,0.764044,-0.0634604,0.117477,-0.150747,0.954579,-0.132504,0.262027,0.0554738,-0.0579502,-0.0882007,-0.117224,0.496178,0.885149,0.892897,-0.132504,1.19819,0.648106,-0.0130913,0.604793,0.563807,0.348653,-0.0512778,0.848504,0.625314,0.262027,0.648106,1.01734,0.0252351,0.729755,0.665701,0.0648798,-0.0137032,0.0114201,-0.012851,0.0554738,-0.0130913,0.0252351,1.13011,0.000709746,-0.0021357,-0.0188906,-0.266348,0.776219,0.645062,-0.0579502,0.604793,0.729755,0.000709746,1.13432,0.815189,-0.0573584,-0.254955,0.714035,0.604566,-0.0882007,0.563807,0.665701,-0.0021357,0.815189,1.09968
-526.92,0.988336,0.00622459,8,255,0,0.0502954,0.251948,-0.0163907,0.69875,-0.0521114,0.461832,0.0568303,0.0429392,-0.00958065,0.24984,0.395255,-0.0482895,0.521698,0.0698374,0.00478846,-0.226515,-0.199872,0.779705,0.034487,0.763138,0.821228,0.0497272,0.929827,0.838491,1.02354,0.969971,0.891409,0.114473,0.13386,0.151729,0.226087,0.368048,0.19715,0.239612,1.13173,0.25342,0.331386,0.188463,0.0701984,0.244506,0.231192,1.02354,0.0502954,0.251948,-0.0163907,0.69875,-0.0521114,0.461832,0.0568303,0.0429392,-0.00958065,0,0.969971,0.24984,0.395255,-0.0482895,0.521698,0.0698374,0.00478846,-0.226515,-0.199872,0,0,0.891409,0.779705,0.034487,0.763138,0.821228,0.0497272,0.929827,0.838491,1.1621,0.0514792,0.257877,-0.0167764,0.715195,-0.0533379,0.472702,0.0581679,0.0439498,-0.00980614,0.0514792,1.07723,0.25501,0.382562,-0.0116955,0.503411,0.0909683,0.00750297,-0.217553,-0.194352,0.257877,0.25501,1.07224,0.789657,0.194726,0.79748,0.865856,0.0598419,0.783081,0.695088,-0.0167764,0.382562,0.789657,0.990522,-0.00364995,0.80208,0.660349,0.0397337,0.634755,0.574932,0.715195,-0.0116955,0.194726,-0.00364995,0.85982,-0.035287,0.347654,0.0411939,0.073009,0.0318743,-0.0533379,0.503411,0.79748,0.80208,-0.035287,1.05441,0.639078,0.0374854,0.589176,0.536111,0.472702,0.0909683,0.865856,0.660349,0.347654,0.639078,1.13219,0.0674179,0.767612,0.67021,0.0581679,0.00750297,0.0598419,0.0397337,0.0411939,0.0374854,0.0674179,1.13746,0.0475933,0.0401943,0.0439498,-0.217553,0.783081,0.634755,0.073009,0.589176,0.767612,0.0475933,1.17115,0.824514,-0.00980614,-0.194352,0.695088,0.574932,0.0318743,0.536111,0.67021,0.0401943,0.824514,1.07449
-522.146,0.97537,0.011554,6,63,0,-0.0727816,0.134494,-0.12752,0.698402,-0.124983,0.347796,-0.0219306,-0.0661695,-0.0786847,0.225715,0.286581,-0.0264929,0.449449,-0.0513301,-0.0176771,-0.287057,-0.301938,0.65267,0.00423808,0.667542,0.723144,0.0249704,0.782858,0.72528,0.961964,0.829017,0.7987,0.162098,0.244898,0.130551,0.261657,0.353286,0.191912,0.180936,1.08224,0.263699,0.261103,0.269832,0.0763599,-0.0512612,0.255966,0.961964,-0.0727816,0.134494,-0.12752,0.698402,-0.124983,0.347796,-0.0219306,-0.0661695,-0.0786847,0,0.829017,0.225715,0.286581,-0.0264929,0.449449,-0.0513301,-0.0176771,-0.287057,-0.301938,0,0,0.7987,0.65267,0.00423808,0.667542,0.723144,0.0249704,0.782858,0.72528,1.08747,-0.0700133,0.129379,-0.12267,0.671838,-0.12023,0.334567,-0.0210964,-0.0636526,-0.0756919,-0.0700133,0.937464,0.177333,0.246861,-0.0727939,0.381697,-0.0678667,-0.0130584,-0.233159,-0.244585,0.129379,0.177333,0.837508,0.568822,0.0913361,0.617804,0.612765,0.0130043,0.551577,0.500546,-0.12267,0.246861,0.568822,0.786025,-0.0938869,0.580426,0.412913,0.0140281,0.437121,0.396872,0.671838,-0.0727939,0.0913361,-0.0938869,0.841772,-0.0963669,0.247326,-0.0147422,-0.0352901,-0.0438806,-0.12023,0.381697,0.617804,0.580426,-0.0963669,0.85515,0.41619,0.0114648,0.401844,0.358283,0.334567,-0.0678667,0.612765,0.412913,0.247326,0.41619,0.82747,0.0113372,0.55784,0.512614,-0.0210964,-0.0130584,0.0130043,0.0140281,-0.0147422,0.0114648,0.0113372,1.08365,0.0260737,0.0251735,-0.0636526,-0.233159,0.551577,0.437121,-0.0352901,0.401844,0.55784,0.0260737,0.963346,0.659671,-0.0756919,-0.244585,0.500546,0.396872,-0.0438806,0.358283,0.512614,0.0251735,0.659671,0.884491
-519.89,0.926782,0.0204565,5,31,0,0.0327219,0.117362,-0.14718,0.787317,-0.17472,0.360184,0.105531,-0.110871,-0.14173,0.240964,0.406911,-0.0605487,0.550245,0.0645016,0.0246845,-0.277803,-0.230207,0.762005,0.0448091,0.757824,0.850687,0.0131795,0.910721,0.836869,1.01937,0.907669,0.927642,0.186325,0.215191,0.157533,0.234694,0.330437,0.177597,0.189611,1.12102,0.230343,0.339628,0.216584,0.0538851,0.205921,0.307089,1.01937,0.0327219,0.117362,-0.14718,0.787317,-0.17472,0.360184,0.105531,-0.110871,-0.14173,0,0.907669,0.240964,0.406911,-0.0605487,0.550245,0.0645016,0.0246845,-0.277803,-0.230207,0,0,0.927642,0.762005,0.0448091,0.757824,0.850687,0.0131795,0.910721,0.836869,1.22543,0.0333556,0.119635,-0.15003,0.802564,-0.178104,0.36716,0.107575,-0.113019,-0.144474,0.0333556,1.04012,0.222556,0.364525,-0.0291957,0.493724,0.070332,0.0258585,-0.255781,-0.21359,0.119635,0.222556,1.08989,0.787645,0.119378,0.815073,0.846947,0.0305592,0.764871,0.704209,-0.15003,0.364525,0.787645,1.00258,-0.10637,0.827082,0.621462,0.00455516,0.597251,0.564884,0.802564,-0.0291957,0.119378,-0.10637,0.955979,-0.136919,0.317792,0.0821822,-0.0296617,-0.0601479,-0.178104,0.493724,0.815073,0.827082,-0.136919,1.08519,0.617231,0.00513186,0.556678,0.532292,0.36716,0.070332,0.846947,0.621462,0.317792,0.617231,1.04717,0.0508144,0.716886,0.646016,0.107575,0.0258585,0.0305592,0.00455516,0.0821822,0.00513186,0.0508144,1.13294,-0.00655495,-0.0096099,-0.113019,-0.255781,0.764871,0.597251,-0.0296617,0.556678,0.716886,-0.00655495,1.14922,0.841821,-0.144474,-0.21359,0.704209,0.564884,-0.0601479,0.532292,0.646016,-0.0096099,0.841821,1.11306
